Node,Y_Position_m,Main_X_m,Main_Z_m,Main_Outer_Radius_m,Main_Wall_Thickness_m,Rear_X_m,Rear_Z_m,Rear_Outer_Radius_m,Rear_Wall_Thickness_m,Lift_Per_Span_N_m,Torque_Per_Span_Nm_m,Main_FZ_N,Rear_FZ_N,Is_Joint,Is_Wire_Attach
15,4.0733220678,0.282290842605,0.298806909179,3.06350000e-02,8.00000000e-04,0.790414359295,0.29992410271,1.00000000e-02,8.00000000e-04,7.43210616e+01,-4.52937670e+01,2.02362080e+01,-4.40587789e-01,0,0
16,4.36427364407,0.279966201026,0.326064370936,3.06350000e-02,8.00000000e-04,0.783905362872,0.327723057402,1.00000000e-02,8.00000000e-04,7.37748810e+01,-4.49524699e+01,2.00772958e+01,-4.40587789e-01,1,0
17,4.65522522034,0.277641559446,0.354401067019,3.06350000e-02,8.00000000e-04,0.777396366449,0.356621676314,1.00000000e-02,8.00000000e-04,7.32307142e+01,-4.46124883e+01,1.99189697e+01,-4.40587789e-01,0,0
18,4.94617679661,0.275316917866,0.383818650306,3.06350000e-02,8.00000000e-04,0.770887370026,0.386620869478,1.00000000e-02,8.00000000e-04,7.26861487e+01,-4.40841193e+01,1.97605275e+01,-4.40587789e-01,0,0
19,5.23712837288,0.272992276287,0.414318773673,3.06350000e-02,8.00000000e-04,0.764378373603,0.417721546924,1.00000000e-02,8.00000000e-04,7.21377367e+01,-4.33753070e+01,1.96009661e+01,-4.40587789e-01,0,0
20,5.52807994915,0.270667634707,0.445903089998,3.06350000e-02,8.00000000e-04,0.75786937718,0.449924618683,1.00000000e-02,8.00000000e-04,7.15412030e+01,-4.25936897e+01,1.94274037e+01,-4.40587789e-01,0,0
21,5.81903152542,0.268342993127,0.478573252156,3.06350000e-02,8.00000000e-04,0.751360380756,0.483230994786,1.00000000e-02,8.00000000e-04,7.08873729e+01,-4.17263319e+01,1.92371708e+01,-4.40587789e-01,0,0
22,6.10998310169,0.265986146017,0.515628884251,3.06350000e-02,8.00000000e-04,0.744761208848,0.52064775513,1.00000000e-02,8.00000000e-04,7.01944185e+01,-4.09091839e+01,1.90355546e+01,-4.40587789e-01,0,0
23,6.40093467797,0.263569488682,0.560211411521,3.06350000e-02,8.00000000e-04,0.737994568309,0.565048014571,1.00000000e-02,8.00000000e-04,6.94412593e+01,-4.01629628e+01,1.88164218e+01,-4.40587789e-01,0,0
24,6.69188625424,0.261152831346,0.606348415943,3.06350000e-02,8.00000000e-04,0.73122792777,0.61099297445,1.00000000e-02,8.00000000e-04,6.86482067e+01,-3.94038273e+01,1.85856819e+01,-4.40587789e-01,0,0
25,6.98283783051,0.258736174011,0.65404161582,3.06350000e-02,8.00000000e-04,0.72446128723,0.658484693842,1.00000000e-02,8.00000000e-04,6.77730680e+01,-3.86134236e+01,1.83310589e+01,-4.40587789e-01,0,0
26,7.27378940678,0.256319516675,0.703292729452,3.06350000e-02,8.00000000e-04,0.717694646691,0.707525231766,1.00000000e-02,8.00000000e-04,6.68940037e+01,-3.78666120e+01,1.80752937e+01,-4.40587789e-01,0,0
27,7.56474098305,0.25390285934,0.754103475144,3.06350000e-02,8.00000000e-04,0.710928006152,0.758116647197,1.00000000e-02,8.00000000e-04,6.59974947e+01,-3.72222481e+01,1.78144531e+01,-4.40587789e-01,1,1
28,7.85569255932,0.251486202004,0.806475571196,3.06350000e-02,8.00000000e-04,0.704161365612,0.810260999062,1.00000000e-02,8.00000000e-04,6.51009034e+01,-3.65656270e+01,1.75535884e+01,-4.40587789e-01,0,0
29,8.14664413559,0.249069544669,0.860410735913,3.06350000e-02,8.00000000e-04,0.697394725073,0.863960346248,1.00000000e-02,8.00000000e-04,6.41926228e+01,-3.58577653e+01,1.72893227e+01,-4.40587789e-01,0,0
30,8.43759571186,0.246652887333,0.915910687595,3.06350000e-02,8.00000000e-04,0.690628084534,0.919216747599,1.00000000e-02,8.00000000e-04,6.32199913e+01,-3.51769073e+01,1.70063341e+01,-4.40587789e-01,0,0
31,8.72854728814,0.244236229998,0.972977144545,3.06350000e-02,8.00000000e-04,0.683861443994,0.976032261925,1.00000000e-02,8.00000000e-04,6.18586061e+01,-3.46297504e+01,1.66102369e+01,-4.40587789e-01,0,0
32,9.01949886441,0.241777778329,1.03526590409,3.06350000e-02,8.00000000e-04,0.676977779322,1.03781969498,1.00000000e-02,8.00000000e-04,6.04846828e+01,-3.40716948e+01,1.62104917e+01,-4.40587789e-01,0,0
33,9.31045044068,0.239230514207,1.10718766757,3.06350000e-02,8.00000000e-04,0.669845439781,1.10870752776,1.00000000e-02,8.00000000e-04,5.88429269e+01,-3.34283716e+01,1.57328203e+01,-4.40587789e-01,0,0
34,9.60140201695,0.236683250086,1.18113296301,3.06350000e-02,8.00000000e-04,0.66271310024,1.18159990692,1.00000000e-02,8.00000000e-04,5.72136905e+01,-3.27888470e+01,1.52587914e+01,-4.40587789e-01,0,0
35,9.89235359322,0.234135985964,1.25710360159,3.06350000e-02,8.00000000e-04,0.655580760699,1.25649994299,1.00000000e-02,8.00000000e-04,5.52709452e+01,-3.22142005e+01,1.46935466e+01,-4.40587789e-01,0,0
36,10.1833051695,0.231588721842,1.33510139448,3.06350000e-02,8.00000000e-04,0.648448421157,1.33341074633,1.00000000e-02,8.00000000e-04,5.33588760e+01,-3.16386391e+01,1.41372270e+01,-4.40587789e-01,0,0
37,10.4742567458,0.22904145772,1.41512815284,3.06350000e-02,8.00000000e-04,0.641316081616,1.41233542713,1.00000000e-02,8.00000000e-04,5.13986776e+01,-3.08108839e+01,1.37426804e+01,-4.40587789e-01,1,0
38,10.765208322,0.226494193598,1.49718568783,2.29750000e-02,8.00000000e-04,0.634183742075,1.49327709551,1.00000000e-02,8.00000000e-04,4.94718400e+01,-2.99803722e+01,1.33578401e+01,-4.40587789e-01,0,0
39,11.0561598983,0.223946929477,1.58127581063,2.29750000e-02,8.00000000e-04,0.627051402534,1.57623886146,1.00000000e-02,8.00000000e-04,4.75430781e+01,-2.91101091e+01,1.27966638e+01,-4.40587789e-01,0,0
40,11.3471114746,0.221399665355,1.66740033241,2.29750000e-02,8.00000000e-04,0.619919062993,1.66122383492,1.00000000e-02,8.00000000e-04,4.56490712e+01,-2.82345068e+01,1.22455995e+01,-4.40587789e-01,0,0
41,11.6380630508,0.218852401233,1.75556106432,2.29750000e-02,8.00000000e-04,0.612786723452,1.74823512579,1.00000000e-02,8.00000000e-04,4.38378831e+01,-2.72527139e+01,1.17186315e+01,-4.40587789e-01,0,0
42,11.9290146271,0.216305137111,1.84575981754,2.29750000e-02,8.00000000e-04,0.605654383911,1.83727584393,1.00000000e-02,8.00000000e-04,4.20706025e+01,-2.62630221e+01,1.12044384e+01,-4.40587789e-01,0,0
43,12.2199662034,0.213632208738,1.94633928378,2.29750000e-02,8.00000000e-04,0.598170184466,1.93659946764,1.00000000e-02,8.00000000e-04,4.04139635e+01,-2.52774355e+01,1.07224367e+01,-4.40587789e-01,0,0
44,12.5109177797,0.210905424345,2.05286547295,2.29750000e-02,8.00000000e-04,0.590535188167,2.04182612085,1.00000000e-02,8.00000000e-04,3.88085891e+01,-2.43023445e+01,1.02553504e+01,-4.40587789e-01,0,0
45,12.8018693559,0.208178639953,2.16182396355,2.29750000e-02,8.00000000e-04,0.582900191868,2.14948189955,1.00000000e-02,8.00000000e-04,3.73094618e+01,-2.32588741e+01,9.81917701e+00,-4.40587789e-01,0,0
46,13.0928209322,0.20545185556,2.27321669437,2.29750000e-02,8.00000000e-04,0.575265195569,2.25957030234,1.00000000e-02,8.00000000e-04,3.58641676e+01,-2.22091507e+01,9.39866637e+00,-4.40587789e-01,0,0
47,13.3837725085,0.202725071168,2.38704560423,2.29750000e-02,8.00000000e-04,0.567630199269,2.37209482799,1.00000000e-02,8.00000000e-04,3.44847266e+01,-2.05396541e+01,9.18032039e+00,-4.40587789e-01,1,0
48,13.6747240847,0.199998286775,2.50331263195,1.50000000e-02,8.00000000e-04,0.55999520297,2.48705897543,1.00000000e-02,8.00000000e-04,3.31349607e+01,-1.86773202e+01,8.97060844e+00,-4.40587789e-01,0,0
49,13.965675661,0.197271502382,2.62201971633,1.50000000e-02,8.00000000e-04,0.552360206671,2.6044662438,1.00000000e-02,8.00000000e-04,3.19073246e+01,-1.68089945e+01,8.61342579e+00,-4.40587789e-01,0,0
50,14.2566272373,0.194411486037,2.7486433671,1.50000000e-02,8.00000000e-04,0.544352160902,2.73003310564,1.00000000e-02,8.00000000e-04,3.07099548e+01,-1.49932003e+01,8.26504917e+00,-4.40587789e-01,0,0
51,14.5475788136,0.191469811706,2.88127732888,1.50000000e-02,8.00000000e-04,0.536115472778,2.86176496792,1.00000000e-02,8.00000000e-04,2.96029381e+01,-1.31840144e+01,7.94296091e+00,-4.40587789e-01,0,0
52,14.8385303898,0.188528137376,3.01661779987,1.50000000e-02,8.00000000e-04,0.527878784654,2.99621372497,1.00000000e-02,8.00000000e-04,2.85268043e+01,-1.14450983e+01,7.62985808e+00,-4.40587789e-01,0,0
53,15.1294819661,0.185586463046,3.15466687167,1.50000000e-02,8.00000000e-04,0.51964209653,3.13338267718,1.00000000e-02,8.00000000e-04,2.74232446e+01,-9.61539838e+00,7.30877565e+00,-4.40587789e-01,0,0
54,15.4204335424,0.182644788716,3.29542663587,1.50000000e-02,8.00000000e-04,0.511405408405,3.2732751252,1.00000000e-02,8.00000000e-04,2.62794956e+01,-7.80507669e+00,6.97600006e+00,-4.40587789e-01,0,0
55,15.7113851186,0.179459406066,3.44440877638,1.50000000e-02,8.00000000e-04,0.502486336984,3.42143516484,1.00000000e-02,8.00000000e-04,2.49646382e+01,-5.96549186e+00,6.59344025e+00,-4.40587789e-01,0,0
56,16.0023366949,0.176246944402,3.59688029209,1.50000000e-02,8.00000000e-04,0.493491444327,3.57310680449,1.00000000e-02,8.00000000e-04,2.34926661e+01,-4.17605922e+00,6.16516764e+00,-4.40587789e-01,0,0
57,16.2932882712,0.173034482739,3.7522398198,1.50000000e-02,8.00000000e-04,0.48449655167,3.72768671843,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
58,16.5842398475,0.169130912352,3.91497480242,1.50000000e-02,8.00000000e-04,0.473566554585,3.89056085269,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
59,16.8751914237,0.165190967426,4.08097148219,1.50000000e-02,8.00000000e-04,0.462534708792,4.05676001586,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
60,17.166143,0.1612510225,4.25,1.50000000e-02,8.00000000e-04,0.451502863,4.22600707681,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-3.35030298e-01,-2.20293895e-01,0,0
